date,name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
2024-10-11,r2y2_kai,76.0,75.0,2.34,1.58,1.43,0.78,7.0,100.0,1.0,1.0,2.17,2.17,,,,,,,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,8.0,7.7,4706.0,13320.0,17696.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,r2y2_v1,76.0,84.03,1.23,1.19,1.47,1.4,24.0,83.33,0.17,0.14,1.67,2.0,,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.3,8.0,7.0,4608.0,12683.0,17584.0,False,190.0,120.0,190.0,350.0,190.0,600.0
2024-10-11,r2y2_v2,51.0,75.0,1.43,1.31,1.43,1.31,54.0,50.0,0.5,0.43,1.13,1.93,,,,,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,8.0,7.3,4706.0,13002.0,18068.0,False,196.0,130.0,196.0,360.0,196.0,600.0
2024-10-11,me-262a-1a,25.0,50.0,0.76,0.83,0.69,0.77,163.0,33.33,3.63,2.5,0.38,0.29,,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,4653.0,11970.0,17585.0,False,190.0,130.0,190.0,320.0,190.0,600.0
2024-10-11,fiat_g91_r4,10.0,,,1.0,,,176.0,41.54,1.51,1.21,1.39,1.12,,,,,,,G.91_R/4,G.91_R/4,Italy,Aviation,8.3,8.7,9.0,2173.0,4702.0,6914.0,True,440.0,260.0,440.0,760.0,440.0,1200.0
2024-10-11,f-86f-40_japan_blue_impulse,,,,,,,230.0,64.79,1.67,2.29,0.5,0.68,,,,,,,F-86F-40_JASDF,F-86F-40_JASDF_(Japan),Japan,Aviation,8.3,9.0,9.3,2520.0,5827.0,6975.0,True,416.0,260.0,416.0,760.0,416.0,1200.0
2024-10-11,sea_hawk_mk100,,,,,,,138.0,45.16,1.91,1.7,2.15,2.0,,,,,,,◄Sea_Hawk_Mk.100,Sea_Hawk_Mk.100_(Germany),Germany,Aviation,8.0,8.0,8.0,2218.0,6517.0,8519.0,True,416.0,260.0,416.0,760.0,416.0,1200.0
2024-10-11,f-84g,62.0,77.22,1.04,1.22,3.99,4.62,53.0,90.0,0.27,1.08,1.87,2.33,,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4497.0,9455.0,16187.0,False,190.0,120.0,190.0,270.0,190.0,600.0
2024-10-11,la_200_toriy,86.0,44.7,1.36,1.56,0.57,0.86,221.0,45.32,1.27,1.01,1.06,0.8,11.0,,,,,,La-200,La-200,USSR,Aviation,7.3,7.7,8.0,4704.0,13055.0,16688.0,False,196.0,130.0,196.0,360.0,196.0,600.0
2024-10-11,md_452_mystere_2c_preproduction,3.0,,,,,,24.0,,,,,,,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,4269.0,12820.0,13917.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,sea_hawk_fga6,29.0,100.0,0.75,0.36,,,71.0,84.09,1.07,1.0,1.05,0.89,,,,,,,Sea_Hawk_FGA.6,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3,4630.0,12992.0,18055.0,False,196.0,120.0,196.0,360.0,196.0,600.0
2024-10-11,sea_venom_faw20,12.0,,,,,,1.0,,,,,,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,4742.0,13377.0,17006.0,False,202.0,130.0,202.0,370.0,202.0,600.0
2024-10-11,arado-234,9.0,100.0,,,4.25,4.25,563.0,65.65,0.01,0.02,3.05,4.14,,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,4740.0,12967.0,24284.0,False,184.0,110.0,184.0,220.0,184.0,600.0
2024-10-11,a2d,,,,,,,2379.0,77.6,0.22,0.21,3.06,3.04,53.0,100.0,4.0,1.92,3.0,2.35,A2D-1,A2D-1,USA,Aviation,9.0,7.0,7.0,1754.0,4631.0,6557.0,True,380.0,200.0,380.0,520.0,380.0,1200.0
2024-10-11,f-84g_france,71.0,75.6,1.29,1.11,6.7,6.41,330.0,62.67,0.75,0.73,8.44,8.04,,,,,,,F-84G-26-RE,F-84G-26-RE_(France),France,Aviation,7.7,7.7,8.0,4497.0,9455.0,16187.0,False,190.0,120.0,190.0,270.0,190.0,600.0
2024-10-11,tu_14t,13.0,,,0.54,,5.38,53.0,100.0,,,0.94,0.37,,,,,,,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,4338.0,15033.0,22665.0,False,202.0,100.0,202.0,310.0,202.0,600.0
2024-10-11,il_28sh,24.0,100.0,,,5.0,3.83,125.0,58.78,0.19,0.19,0.75,0.76,16.0,,,0.5,,,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,4338.0,15033.0,22665.0,False,202.0,100.0,202.0,310.0,202.0,600.0
2024-10-11,mig-15bis_nr23_german,42.0,50.0,2.58,2.27,0.38,0.58,674.0,69.48,2.2,3.81,0.48,0.83,,,,,,,◊MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.3,8.7,4267.0,12194.0,13914.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,attaker_fb1,45.0,36.28,1.51,1.13,1.25,1.08,41.0,61.11,2.28,5.33,1.37,3.33,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.0,7.0,7.3,4693.0,11970.0,17734.0,False,190.0,130.0,190.0,320.0,190.0,600.0
2024-10-11,f-86f-25,55.0,74.17,1.35,1.88,0.95,1.36,10.0,6.67,1.0,1.1,0.06,0.1,,,,,,,F-86F-25,F-86F-25,USA,Aviation,7.7,8.3,8.7,4747.0,12200.0,13920.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,me-262a-2a,,,,,,,212.0,66.31,2.3,5.99,0.84,2.11,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.7,6.7,6.7,4974.0,8974.0,12462.0,False,196.0,120.0,196.0,250.0,196.0,600.0
2024-10-11,f-84g-31-re_china,,,,,,,488.0,63.13,0.3,0.3,16.9,17.21,,,,,,,F-84G-31-RE_(China),F-84G-31-RE_(China),China,Aviation,7.7,7.7,8.0,2406.0,4980.0,8003.0,True,404.0,260.0,404.0,580.0,404.0,1200.0
2024-10-11,fiat_g91_r4_german,,,,,,,652.0,64.04,1.06,1.31,0.93,1.12,1.0,,,,,,◄G.91_R/4,G.91_R/4_(Germany),Germany,Aviation,8.3,8.7,9.0,2477.0,5511.0,7794.0,True,440.0,260.0,440.0,760.0,440.0,1200.0
2024-10-11,md_450b_ouragan_iaf,,,,,,,80.0,64.0,0.36,0.5,1.44,1.71,,,,,,,M.D.450B_Ouragan_(Israel),M.D.450B_Ouragan_(Israel),Israel,Aviation,7.3,7.7,7.7,4659.0,12782.0,17063.0,False,190.0,130.0,190.0,350.0,190.0,600.0
2024-10-11,la-15,55.0,56.79,1.94,2.17,0.19,0.17,102.0,63.67,3.16,4.62,0.45,0.52,2.0,,,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0,4742.0,13314.0,17006.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,meteor_fmk8_iaf,,,,,,,46.0,97.62,4.21,3.28,1.74,0.98,,,,,,,Meteor_F.8_(Israel),Meteor_F.8_(Israel),Israel,Aviation,7.7,8.0,8.0,4689.0,13002.0,16694.0,False,196.0,130.0,196.0,360.0,196.0,600.0
2024-10-11,meteor_nfmk13,,,,,,,40.0,50.0,1.34,1.76,0.3,0.3,,,,,,,Meteor_NF.13_(Israel),Meteor_NF.13_(Israel),Israel,Aviation,7.3,7.7,7.7,4653.0,12766.0,17039.0,False,190.0,130.0,190.0,350.0,190.0,600.0
2024-10-11,he-162a-2,81.0,56.18,1.62,1.58,0.12,0.12,292.0,61.58,2.25,5.48,,,,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.0,6.7,4939.0,10901.0,17757.0,False,190.0,130.0,190.0,250.0,190.0,600.0
2024-10-11,yak-15_early,9.0,50.0,1.0,2.0,,,79.0,57.78,1.86,3.17,0.06,0.08,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7,4521.0,10726.0,16708.0,False,184.0,110.0,184.0,260.0,184.0,600.0
2024-10-11,me-163b-0,12.0,,,,,,,,,,,,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.3,8.7,8.3,3871.0,12191.0,15650.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,f-84b,101.0,53.33,2.26,2.12,4.75,4.35,543.0,60.41,0.44,0.52,0.95,1.15,,,,,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.0,7.7,4564.0,8697.0,15139.0,False,184.0,110.0,184.0,250.0,184.0,600.0
2024-10-11,f-80a,65.0,60.26,1.38,1.73,0.54,0.97,531.0,75.33,1.05,2.41,0.92,2.17,,,,,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0,4589.0,11219.0,16558.0,False,184.0,120.0,184.0,310.0,184.0,600.0
2024-10-11,f-86f-40_china,,,,,,,45.0,73.81,1.48,2.0,,,,,,,,,F-86F-40_(China),F-86F-40_(China),China,Aviation,8.3,9.0,9.3,4588.0,12085.0,12766.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,kitsuka,220.0,66.95,4.82,10.52,0.45,0.82,680.0,62.53,0.43,0.62,1.56,2.18,6.0,,,,,,Kikka,Kikka,Japan,Aviation,6.7,7.0,6.7,4405.0,11219.0,16725.0,False,184.0,130.0,184.0,310.0,184.0,600.0
2024-10-11,f9f-5,1.0,100.0,2.0,2.0,3.0,3.0,31.0,,,,,1.33,,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.0,8.3,4480.0,12554.0,15371.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,go229_v3,177.0,48.62,4.17,4.9,0.13,0.16,326.0,45.97,1.07,1.66,1.24,2.0,,,,,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,6.7,7.0,7.7,4918.0,12249.0,17369.0,False,196.0,130.0,196.0,330.0,196.0,600.0
2024-10-11,il_28,52.0,50.0,0.5,0.64,2.78,3.36,226.0,27.28,0.18,0.19,0.49,0.5,18.0,,,,,,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0,4242.0,14666.0,22209.0,False,196.0,100.0,196.0,300.0,196.0,600.0
2024-10-11,f-89b,,,,,,,49.0,64.29,1.93,3.5,1.5,2.68,,,,,,,F-89B,F-89B,USA,Aviation,6.7,7.0,7.3,2083.0,6376.0,8679.0,True,404.0,260.0,404.0,680.0,404.0,1200.0
2024-10-11,mig-9_ussr,26.0,53.7,0.92,1.61,,,190.0,47.96,0.85,1.12,0.7,0.9,,,,,,,MiG-9_(l),MiG-9_(l),USSR,Aviation,7.7,7.3,7.7,4691.0,12932.0,17374.0,False,196.0,130.0,196.0,350.0,196.0,600.0
2024-10-11,j8m1,23.0,50.0,0.5,0.56,0.44,0.44,32.0,100.0,1.0,0.88,,,,,,,,,Ki-200,Ki-200,Japan,Aviation,9.3,8.7,8.0,3773.0,11978.0,16694.0,False,196.0,110.0,196.0,370.0,196.0,600.0
2024-10-11,swift_f1,39.0,50.0,1.5,1.6,,,199.0,75.03,1.66,1.53,0.6,0.56,,,,,,,Swift_F.1,Swift_F.1,Britain,Aviation,8.3,8.3,8.3,4478.0,12549.0,15364.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,meteor_fmk3,33.0,50.0,0.5,1.0,0.5,1.0,200.0,38.55,1.63,2.38,2.6,3.33,,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.3,7.0,4653.0,12632.0,17586.0,False,190.0,130.0,190.0,340.0,190.0,600.0
2024-10-11,meteor_fmk8,40.0,100.0,0.07,0.36,2.14,2.43,48.0,100.0,2.73,3.5,0.29,0.38,,,,,,,Meteor_F_Mk_8_G.41K,Meteor_F_Mk.8_G.41K,Britain,Aviation,7.7,8.0,8.0,4743.0,13320.0,17015.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,f2h-2,110.0,84.89,1.92,2.65,0.67,0.82,271.0,58.62,1.59,1.93,1.03,1.23,,,,,,,F2H-2,F2H-2,USA,Aviation,7.3,7.3,8.0,4338.0,11842.0,15416.0,False,184.0,120.0,184.0,330.0,184.0,600.0
2024-10-11,fiat_g91_r1,3.0,100.0,3.33,,,,9.0,50.0,0.78,1.56,,,,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,8.3,8.7,8.7,4585.0,12192.0,13911.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,b-57,37.0,95.4,,,4.2,4.4,,,,,,,,,,,,,B-57A,B-57A,USA,Aviation,8.0,8.3,7.7,4239.0,14921.0,21997.0,False,196.0,100.0,196.0,300.0,196.0,600.0
2024-10-11,f-80,90.0,85.8,1.98,1.18,2.8,1.64,339.0,67.44,0.44,0.57,2.21,2.93,,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.7,7.7,7.3,4695.0,13078.0,18094.0,False,196.0,130.0,196.0,360.0,196.0,600.0
2024-10-11,mig-9,37.0,65.0,1.7,2.25,0.15,0.19,84.0,55.06,0.69,0.84,0.1,0.13,,,,,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.3,4654.0,12636.0,17740.0,False,190.0,130.0,190.0,340.0,190.0,600.0
2024-10-11,il_28_german,16.0,50.0,,,3.3,3.3,113.0,72.17,0.2,0.28,1.72,1.6,1.0,,,,,,◊IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0,4242.0,14666.0,22209.0,False,196.0,100.0,196.0,300.0,196.0,600.0
2024-10-11,me-262c-1a,,,,,,,53.0,56.82,0.91,1.23,0.11,0.15,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,7.3,7.3,7.7,4706.0,12928.0,17369.0,False,196.0,130.0,196.0,350.0,196.0,600.0
2024-10-11,bi,,,,,,,31.0,100.0,3.71,,0.17,,,,,,,,BI,BI,USSR,Aviation,6.7,6.7,6.3,4890.0,11768.0,17352.0,False,190.0,130.0,190.0,280.0,190.0,560.0
2024-10-11,me-262a1_u1,7.0,55.56,2.9,2.9,0.43,0.43,424.0,53.58,0.99,1.11,0.59,0.68,,,,,,,Me_262_A-1a/U1,Me_262_A-1a/U1,Germany,Aviation,7.3,7.3,7.0,4844.0,9957.0,14562.0,False,202.0,130.0,202.0,290.0,202.0,600.0
2024-10-11,mig-15_ns23,35.0,100.0,1.25,1.22,,,648.0,62.23,0.86,1.47,0.59,1.04,,,,,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.0,8.3,4269.0,12819.0,15660.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,vampire_fb52a_italy,,,,,,,136.0,60.67,0.46,0.7,1.22,1.76,,,,,,,Vampire_FB_52A,Vampire_FB_52A,Italy,Aviation,7.7,8.0,7.7,4608.0,12683.0,17039.0,False,190.0,120.0,190.0,350.0,190.0,600.0
2024-10-11,meteor_fmk4_sw,35.0,100.0,0.96,0.93,2.48,2.5,,,,,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,7.7,8.0,8.0,4743.0,13320.0,17015.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,meteor_fmk4_lw,27.0,,,1.6,,,268.0,74.31,1.57,3.94,1.26,2.42,,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,7.7,7.7,7.7,4689.0,13060.0,17368.0,False,196.0,130.0,196.0,360.0,196.0,600.0
2024-10-11,f-84g_italy,,,,,,,143.0,76.83,0.61,1.34,1.99,3.67,,,,,,,F-84G-21-RE,F-84G-21-RE_(Italy),Italy,Aviation,7.7,7.7,8.0,4207.0,8848.0,15226.0,False,184.0,120.0,184.0,270.0,184.0,600.0
2024-10-11,f-84g_china,,,,,,,57.0,75.0,2.33,1.42,3.06,2.92,,,,,,,F-84G-21-RE_(China),F-84G-21-RE_(China),China,Aviation,7.7,7.7,8.0,4497.0,9455.0,16187.0,False,190.0,120.0,190.0,270.0,190.0,600.0
2024-10-11,fiat_g91_ps,,,,,,,56.0,31.25,1.2,0.85,1.79,1.44,,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.3,8.3,4475.0,12538.0,15352.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,tu_4_china,,,,,,,,,,,,,,,,,,,Tu-4_(China),Tu-4_(China),China,Aviation,8.0,8.0,7.7,4010.0,14313.0,21522.0,False,190.0,90.0,190.0,290.0,190.0,600.0
2024-10-11,f-89d,,,,,,,33.0,96.19,0.85,1.19,,,,,,,,,F-89D,F-89D,USA,Aviation,6.7,7.0,7.3,2083.0,6376.0,8679.0,True,404.0,260.0,404.0,680.0,404.0,1200.0
2024-10-11,saab_sk60b,,,,,,,368.0,48.46,0.62,0.62,1.48,1.62,,,,,,,SK60B,SK60B,Sweden,Aviation,7.3,7.0,7.3,4611.0,9266.0,15962.0,False,190.0,120.0,190.0,260.0,190.0,600.0
2024-10-11,mig-9_late_china,,,,,,,5.0,,,,,,,,,,,,MiG-9_(l)_(China),MiG-9_(l)_(China),China,Aviation,7.7,7.3,7.7,4609.0,12636.0,17046.0,False,190.0,120.0,190.0,340.0,190.0,600.0
2024-10-11,yak-15,,,,,,,65.0,58.97,1.29,2.37,0.57,1.08,,,,,,,Yak-15,Yak-15,USSR,Aviation,6.7,6.7,6.7,4939.0,11772.0,17757.0,False,190.0,130.0,190.0,280.0,190.0,600.0
2024-10-11,venom_fb4,18.0,85.0,0.85,1.0,,,89.0,100.0,4.62,6.0,0.55,0.79,3.0,,,,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0,4271.0,12205.0,13195.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,swift_f7,52.0,39.13,1.07,1.2,0.22,0.18,44.0,66.67,2.0,1.98,0.42,0.23,,,,,,,Swift_F.7,Swift_F.7,Britain,Aviation,8.7,8.7,8.7,4270.0,12203.0,13923.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,il_28_china,,,,,,,30.0,50.0,0.5,0.64,0.59,0.59,,,,,,,H-5,H-5,China,Aviation,8.0,8.0,8.0,4242.0,14666.0,22209.0,False,196.0,100.0,196.0,300.0,196.0,600.0
2024-10-11,saab_105oe,,,,,,,298.0,50.92,0.67,0.72,8.01,8.43,1.0,,,,,,SAAB-105OE,SAAB-105OE,Sweden,Aviation,8.3,8.3,8.3,2204.0,5913.0,7642.0,True,416.0,220.0,416.0,620.0,416.0,1200.0
2024-10-11,f-86_cl_13_mk4_italy,10.0,,,1.0,,1.0,60.0,61.76,1.62,1.43,0.98,0.59,,,,,,,CL-13_Mk.4,CL-13_Mk.4,Italy,Aviation,8.0,8.3,9.0,4748.0,12200.0,13190.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,mig-15bis_nr23_china,,,,,,,214.0,49.86,1.04,1.23,0.34,0.43,,,,,,,J-2,J-2,China,Aviation,8.7,8.3,8.7,4163.0,11981.0,13640.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,mig-9_china,,,,,,,23.0,52.17,1.0,1.0,,,,,,,,,MiG-9_(China),MiG-9_(China),China,Aviation,7.3,7.3,7.3,4334.0,11831.0,16682.0,False,184.0,120.0,184.0,330.0,184.0,600.0
2024-10-11,f-86f-30_china,,,,,,,38.0,85.72,0.59,1.33,0.7,0.67,,,,,,,F-86F-30_(China),F-86F-30_(China),China,Aviation,8.0,8.3,8.7,4638.0,11987.0,13646.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,f-84f,45.0,54.17,1.06,0.71,6.84,7.72,146.0,49.77,0.12,0.06,5.83,4.95,,,,,,,F-84F,F-84F,USA,Aviation,9.0,8.3,8.7,3665.0,10722.0,13442.0,False,202.0,100.0,202.0,300.0,202.0,600.0
2024-10-11,mig-17_china,,,,,,,147.0,76.91,2.67,11.03,0.15,0.68,,,,,,,J-4,J-4,China,Aviation,9.0,8.7,9.0,4056.0,12079.0,13185.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,saab_105g,12.0,50.0,1.0,1.0,1.0,1.67,2003.0,59.44,0.31,0.36,2.26,2.67,,,,,,,SAAB-105G,SAAB-105G,Sweden,Aviation,8.7,8.3,8.3,3822.0,10721.0,14079.0,False,202.0,110.0,202.0,300.0,202.0,600.0
2024-10-11,he-162a-1,6.0,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.0,6.7,4937.0,10898.0,17751.0,False,190.0,130.0,190.0,250.0,190.0,600.0
2024-10-11,arado-234c-3,12.0,50.0,,,2.0,2.0,183.0,66.41,0.49,0.43,4.99,4.16,,,,,,,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,8.0,7.3,7.3,4144.0,14952.0,21024.0,False,190.0,90.0,190.0,310.0,190.0,600.0
2024-10-11,meteor_fmk3_navy,24.0,,,1.0,,1.0,118.0,80.15,1.85,2.96,1.21,1.89,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.3,7.3,4689.0,12927.0,18069.0,False,196.0,130.0,196.0,350.0,196.0,600.0
2024-10-11,b-57b,53.0,93.61,0.66,0.62,8.79,8.24,18.0,16.67,0.67,0.47,8.21,6.53,,,,,,,B-57B,B-57B,USA,Aviation,8.3,8.3,8.0,4330.0,15296.0,22663.0,False,202.0,100.0,202.0,310.0,202.0,600.0
2024-10-11,f9f-2,58.0,84.26,1.94,2.04,1.4,1.5,79.0,59.72,0.41,0.44,0.96,1.1,,,,,,,F9F-2,F9F-2,USA,Aviation,8.3,8.0,8.3,4371.0,12700.0,15060.0,False,190.0,120.0,190.0,350.0,190.0,590.0
2024-10-11,mig-15,,,,,,,655.0,76.58,3.02,7.77,0.31,0.81,,,,,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.3,8.7,4267.0,12194.0,13914.0,False,202.0,120.0,202.0,380.0,202.0,600.0
2024-10-11,me-262a-1a_early,2.0,50.0,1.5,1.5,1.5,1.5,110.0,81.22,2.12,3.69,1.89,3.56,,,,,,,Me_262_A-1a/Jabo,Me_262_A-1a/Jabo,Germany,Aviation,7.3,7.0,7.3,4725.0,9477.0,16263.0,False,196.0,120.0,196.0,270.0,196.0,600.0
2024-10-11,canberra_bimk6,72.0,50.0,0.5,0.43,2.34,2.16,54.0,73.85,1.48,1.98,4.59,6.75,8.0,,,,,,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,9.0,8.3,8.0,3785.0,15303.0,22673.0,False,202.0,90.0,202.0,310.0,202.0,600.0
2024-10-11,so_4050_vautour_2n_late,55.0,91.38,2.03,1.62,0.26,0.17,158.0,80.4,2.63,7.0,0.12,0.08,,,,,,,S.O.4050_Vautour_IIN_(late),S.O.4050_Vautour_IIN_(late),France,Aviation,8.7,8.3,8.7,4165.0,12544.0,13644.0,False,196.0,120.0,196.0,370.0,196.0,600.0
2024-10-11,md_450b_ouragan,43.0,69.57,0.62,1.78,1.09,2.33,261.0,76.95,1.66,1.27,1.32,1.0,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.3,7.7,7.7,4659.0,12782.0,17063.0,False,190.0,130.0,190.0,350.0,190.0,600.0
2024-10-11,la_174,,,,,,,10.0,,1.71,,,,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0,4742.0,13314.0,17006.0,False,202.0,130.0,202.0,380.0,202.0,600.0
2024-10-11,md_452_mystere_2a,35.0,,1.0,1.04,,0.11,36.0,,,0.26,,,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.0,8.0,8.3,4635.0,13003.0,15352.0,False,196.0,120.0,196.0,360.0,196.0,600.0
2024-10-11,su-11,48.0,95.0,8.07,8.4,0.1,0.17,391.0,78.02,1.47,1.73,1.41,1.67,1.0,,,,,,Su-11,Su-11,USSR,Aviation,7.7,7.3,7.0,2374.0,6293.0,8288.0,True,380.0,240.0,380.0,680.0,380.0,1200.0
2024-10-11,il_28_hungary,,,,,,,61.0,,,,1.26,1.23,,,,,,,◔IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0,4242.0,14666.0,22209.0,False,196.0,100.0,196.0,300.0,196.0,600.0
2024-10-11,vampire_fb5,67.0,38.39,3.03,3.17,1.4,1.48,99.0,66.5,0.69,0.45,0.36,0.41,,,,,,,Vampire_F.B.5,Vampire_F.B.5,Britain,Aviation,7.7,8.0,7.7,4608.0,12683.0,17039.0,False,190.0,120.0,190.0,350.0,190.0,600.0
2024-10-11,j7w1,25.0,100.0,2.0,2.24,,,66.0,92.63,0.59,0.61,1.9,2.0,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7,2618.0,6238.0,8999.0,False,160.0,90.0,160.0,200.0,160.0,410.0
2024-10-11,fw-190d-12,12.0,83.33,1.54,1.54,0.84,0.84,48.0,26.47,2.16,2.8,1.01,1.15,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.0,5.7,3805.0,8554.0,12679.0,False,172.0,100.0,172.0,230.0,172.0,480.0
2024-10-11,p-38k,,,,,,,60.0,86.4,3.68,9.28,3.74,9.22,6.0,,,1.0,,,P-38K,P-38K,USA,Aviation,5.0,5.3,5.3,1940.0,5301.0,6215.0,True,344.0,200.0,344.0,500.0,344.0,960.0
2024-10-11,b-17g,6.0,100.0,,,8.0,7.0,66.0,24.0,,,0.24,0.1,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,5.0,5.3,6.3,2521.0,7349.0,15150.0,False,160.0,100.0,160.0,200.0,160.0,470.0
2024-10-11,wyvern_s4,103.0,72.47,2.45,2.49,6.09,5.9,1755.0,70.03,1.59,1.7,5.42,5.75,59.0,100.0,3.31,1.08,1.0,0.59,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.3,4.3,5.3,1117.0,2002.0,3917.0,True,320.0,180.0,320.0,320.0,320.0,980.0
2024-10-11,bf-109g-2_finland,41.0,76.92,9.69,10.0,,,277.0,63.36,2.13,2.2,0.7,0.72,,,,,,,Bf_109_G-2,Bf_109_G-2,Germany,Aviation,5.3,4.3,4.3,700.0,1441.0,2177.0,True,284.0,120.0,284.0,300.0,284.0,620.0
2024-10-11,douglas_ad_4,6.0,,,,,0.5,339.0,74.14,0.36,0.31,2.44,2.07,,,,,,,AD-4,AD-4,USA,Aviation,5.7,6.0,5.7,3454.0,5731.0,10536.0,False,172.0,110.0,172.0,190.0,172.0,600.0
2024-10-11,il-10_1946_hungary,9.0,,,1.0,,1.89,81.0,14.29,1.86,0.96,10.93,7.03,,,,,,,◔IL-10,IL-10,USSR,Aviation,5.0,5.0,5.3,2810.0,4858.0,9710.0,False,166.0,100.0,166.0,170.0,166.0,600.0
